turbine_id,forecast_origin_utc,weather_run_utc,target_time_utc,horizon_h,predicted_power,model_version,fallback_used
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T08:00:00Z,37,0.944932,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T09:00:00Z,38,0.946068,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T10:00:00Z,39,0.761158,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T11:00:00Z,40,0.140157,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T12:00:00Z,41,0.024042,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T13:00:00Z,42,0.042617,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T14:00:00Z,43,0.121890,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T15:00:00Z,44,0.112699,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T16:00:00Z,45,0.102825,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T17:00:00Z,46,0.085684,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T18:00:00Z,47,0.074800,hgb-v2-train-before-20260201,true
2,2026-01-31T19:00:00Z,2026-01-31T06:00:00Z,2026-02-02T19:00:00Z,48,0.050022,hgb-v2-train-before-20260201,true
