turbine_id,forecast_origin_utc,weather_run_utc,target_time_utc,horizon_h,predicted_power,model_version,fallback_used
turbine_2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T16:00:00Z,45,0.5621,mock-v0,false
turbine_2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T17:00:00Z,46,0.6055,mock-v0,false
turbine_2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T18:00:00Z,47,0.6464,mock-v0,false
turbine_2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T19:00:00Z,48,0.6822,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T20:00:00Z,1,0.6458,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T21:00:00Z,2,0.6277,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T22:00:00Z,3,0.6121,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T23:00:00Z,4,0.5996,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T00:00:00Z,5,0.5906,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T01:00:00Z,6,0.5844,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T02:00:00Z,7,0.5800,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T03:00:00Z,8,0.5758,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T04:00:00Z,9,0.5701,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T05:00:00Z,10,0.5610,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T06:00:00Z,11,0.5471,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T07:00:00Z,12,0.5272,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T08:00:00Z,13,0.5008,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T09:00:00Z,14,0.4681,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T10:00:00Z,15,0.4300,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T11:00:00Z,16,0.3881,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T12:00:00Z,17,0.3445,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T13:00:00Z,18,0.3016,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T14:00:00Z,19,0.2621,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T15:00:00Z,20,0.2282,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T16:00:00Z,21,0.2021,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T17:00:00Z,22,0.1852,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T18:00:00Z,23,0.1782,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T19:00:00Z,24,0.1811,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T20:00:00Z,25,0.1931,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T21:00:00Z,26,0.2128,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T22:00:00Z,27,0.2382,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T23:00:00Z,28,0.2669,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T00:00:00Z,29,0.2969,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T01:00:00Z,30,0.3258,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T02:00:00Z,31,0.3521,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T03:00:00Z,32,0.3745,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T04:00:00Z,33,0.3926,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T05:00:00Z,34,0.4067,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T06:00:00Z,35,0.4174,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T07:00:00Z,36,0.4263,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T08:00:00Z,37,0.4349,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T09:00:00Z,38,0.4450,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T10:00:00Z,39,0.4583,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T11:00:00Z,40,0.4758,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T12:00:00Z,41,0.4984,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T13:00:00Z,42,0.5260,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T14:00:00Z,43,0.5581,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T15:00:00Z,44,0.5932,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T16:00:00Z,45,0.6295,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T17:00:00Z,46,0.6647,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T18:00:00Z,47,0.6964,mock-v0,false
turbine_2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T19:00:00Z,48,0.7222,mock-v0,false
