turbine_id,forecast_origin_utc,weather_run_utc,target_time_utc,horizon_h,predicted_power,model_version,fallback_used
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T12:00:00Z,17,0.678965,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T13:00:00Z,18,0.394348,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T14:00:00Z,19,0.125022,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T15:00:00Z,20,0.053344,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T16:00:00Z,21,0.020089,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T17:00:00Z,22,0.011171,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T18:00:00Z,23,0.015353,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T19:00:00Z,24,0.013058,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T20:00:00Z,25,0.012719,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T21:00:00Z,26,0.010286,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T22:00:00Z,27,0.011024,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T23:00:00Z,28,0.011971,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T00:00:00Z,29,0.010556,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T01:00:00Z,30,0.010016,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T02:00:00Z,31,0.010095,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T03:00:00Z,32,0.010293,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T04:00:00Z,33,0.044621,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T05:00:00Z,34,0.020324,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T06:00:00Z,35,0.065614,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T07:00:00Z,36,0.091242,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T08:00:00Z,37,0.168113,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T09:00:00Z,38,0.099990,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T10:00:00Z,39,0.106164,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T11:00:00Z,40,0.345936,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T12:00:00Z,41,0.334851,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T13:00:00Z,42,0.311818,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T14:00:00Z,43,0.311402,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T15:00:00Z,44,0.414322,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T16:00:00Z,45,0.416863,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T17:00:00Z,46,0.406679,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T18:00:00Z,47,0.334345,hgb-v2-asof-20260131,false
1,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T19:00:00Z,48,0.254068,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-30T20:00:00Z,1,0.564380,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-30T21:00:00Z,2,0.596549,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-30T22:00:00Z,3,0.689515,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-30T23:00:00Z,4,0.688964,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T00:00:00Z,5,0.688964,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T01:00:00Z,6,0.693375,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T02:00:00Z,7,0.739087,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T03:00:00Z,8,0.728267,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T04:00:00Z,9,0.863401,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T05:00:00Z,10,0.874374,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T06:00:00Z,11,0.922866,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T07:00:00Z,12,0.936648,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T08:00:00Z,13,0.939094,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T09:00:00Z,14,0.925312,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T10:00:00Z,15,0.910373,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T11:00:00Z,16,0.933422,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T12:00:00Z,17,0.684700,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T13:00:00Z,18,0.399684,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T14:00:00Z,19,0.130358,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T15:00:00Z,20,0.054780,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T16:00:00Z,21,0.021672,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T17:00:00Z,22,0.010676,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T18:00:00Z,23,0.014710,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T19:00:00Z,24,0.012416,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T20:00:00Z,25,0.012077,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T21:00:00Z,26,0.009791,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T22:00:00Z,27,0.010528,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-01-31T23:00:00Z,28,0.011475,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T00:00:00Z,29,0.010061,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T01:00:00Z,30,0.009850,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T02:00:00Z,31,0.009929,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T03:00:00Z,32,0.009650,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T04:00:00Z,33,0.042056,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T05:00:00Z,34,0.019681,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T06:00:00Z,35,0.065095,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T07:00:00Z,36,0.090999,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T08:00:00Z,37,0.167871,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T09:00:00Z,38,0.099747,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T10:00:00Z,39,0.105921,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T11:00:00Z,40,0.345293,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T12:00:00Z,41,0.336185,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T13:00:00Z,42,0.313803,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T14:00:00Z,43,0.313387,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T15:00:00Z,44,0.411757,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T16:00:00Z,45,0.414298,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T17:00:00Z,46,0.404114,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T18:00:00Z,47,0.331780,hgb-v2-asof-20260131,false
2,2026-01-30T19:00:00Z,2026-01-30T12:00:00Z,2026-02-01T19:00:00Z,48,0.251503,hgb-v2-asof-20260131,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T20:00:00Z,1,0.011727,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T21:00:00Z,2,0.009803,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T22:00:00Z,3,0.012597,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T23:00:00Z,4,0.010002,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T00:00:00Z,5,0.012409,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T01:00:00Z,6,0.000000,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T02:00:00Z,7,0.020180,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T03:00:00Z,8,0.063213,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T04:00:00Z,9,0.155324,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T05:00:00Z,10,0.038061,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T06:00:00Z,11,0.013465,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T07:00:00Z,12,0.017428,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T08:00:00Z,13,0.047746,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T09:00:00Z,14,0.054579,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T10:00:00Z,15,0.088985,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T11:00:00Z,16,0.170299,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T12:00:00Z,17,0.196032,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T13:00:00Z,18,0.254271,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T14:00:00Z,19,0.249832,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T15:00:00Z,20,0.298958,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T16:00:00Z,21,0.332417,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T17:00:00Z,22,0.320364,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T18:00:00Z,23,0.354132,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T19:00:00Z,24,0.300218,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T20:00:00Z,25,0.366436,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T21:00:00Z,26,0.366436,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T22:00:00Z,27,0.366436,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T23:00:00Z,28,0.360703,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T00:00:00Z,29,0.363562,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T01:00:00Z,30,0.388953,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T02:00:00Z,31,0.393339,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T03:00:00Z,32,0.436516,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T04:00:00Z,33,0.498581,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T05:00:00Z,34,0.491858,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T06:00:00Z,35,0.697818,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T07:00:00Z,36,0.888055,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T08:00:00Z,37,0.958128,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T09:00:00Z,38,0.950926,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T10:00:00Z,39,0.824446,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T11:00:00Z,40,0.746460,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T12:00:00Z,41,0.359125,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T13:00:00Z,42,0.118598,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T14:00:00Z,43,0.089286,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T15:00:00Z,44,0.092831,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T16:00:00Z,45,0.112436,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T17:00:00Z,46,0.039335,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T18:00:00Z,47,0.031337,hgb-v2-train-before-20260201,false
1,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T19:00:00Z,48,0.039883,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T20:00:00Z,1,0.011371,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T21:00:00Z,2,0.009447,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T22:00:00Z,3,0.012206,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-01-31T23:00:00Z,4,0.009807,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T00:00:00Z,5,0.012018,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T01:00:00Z,6,0.000000,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T02:00:00Z,7,0.019785,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T03:00:00Z,8,0.060395,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T04:00:00Z,9,0.154677,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T05:00:00Z,10,0.037666,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T06:00:00Z,11,0.013226,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T07:00:00Z,12,0.017033,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T08:00:00Z,13,0.047351,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T09:00:00Z,14,0.054184,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T10:00:00Z,15,0.088746,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T11:00:00Z,16,0.169653,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T12:00:00Z,17,0.199744,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T13:00:00Z,18,0.257982,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T14:00:00Z,19,0.253543,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T15:00:00Z,20,0.296543,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T16:00:00Z,21,0.328906,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T17:00:00Z,22,0.316854,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T18:00:00Z,23,0.350621,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T19:00:00Z,24,0.299572,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T20:00:00Z,25,0.365790,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T21:00:00Z,26,0.365790,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T22:00:00Z,27,0.365790,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-01T23:00:00Z,28,0.360056,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T00:00:00Z,29,0.363132,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T01:00:00Z,30,0.388524,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T02:00:00Z,31,0.392910,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T03:00:00Z,32,0.435869,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T04:00:00Z,33,0.497935,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T05:00:00Z,34,0.491776,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T06:00:00Z,35,0.696720,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T07:00:00Z,36,0.884888,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T08:00:00Z,37,0.954702,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T09:00:00Z,38,0.947856,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T10:00:00Z,39,0.821215,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T11:00:00Z,40,0.749961,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T12:00:00Z,41,0.364620,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T13:00:00Z,42,0.124092,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T14:00:00Z,43,0.094781,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T15:00:00Z,44,0.091671,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T16:00:00Z,45,0.111276,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T17:00:00Z,46,0.038175,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T18:00:00Z,47,0.030464,hgb-v2-train-before-20260201,false
2,2026-01-31T19:00:00Z,2026-01-31T12:00:00Z,2026-02-02T19:00:00Z,48,0.039010,hgb-v2-train-before-20260201,false
1,2026-02-01T19:00:00Z,2026-02-01T12:00:00Z,2026-02-01T20:00:00Z,1,0.279764,hgb-v2-train-before-20260201,false
1,2026-02-01T19:00:00Z,2026-02-01T12:00:00Z,2026-02-01T21:00:00Z,2,0.223121,hgb-v2-train-before-20260201,false
1,2026-02-01T19:00:00Z,2026-02-01T12:00:00Z,2026-02-01T22:00:00Z,3,0.297822,hgb-v2-train-before-20260201,false
1,2026-02-01T19:00:00Z,2026-02-01T12:00:00Z,2026-02-01T23:00:00Z,4,0.366436,hgb-v2-train-before-20260201,false
1,2026-02-01T19:00:00Z,2026-02-01T12:00:00Z,2026-02-02T00:00:00Z,5,0.373288,hgb-v2-train-before-20260201,false
